"country","year","gdp","pop","category","emissions","lgdp","lpop","lemissions","const","lgdp_sq","emissions_pc","lemissions_pc"
"United Kingdom",2019,3174163743964.48,66836327,"2.F",6.77965572152483,28.7860653258528,18.0177573080571,1.91392632212687,1,828.637556944267,1.01436689085635e-07,-16.1038309859302
"United Kingdom",2019,3174163743964.48,66836327,"2.G",0.113642417466667,28.7860653258528,18.0177573080571,-2.17469844919648,1,828.637556944267,1.70030913677628e-09,-20.1924557572536
"United Kingdom",2020,2824026234231.55,67081234,"2.B",0.0131156992635662,28.6691847252584,18.0214148906952,-4.33394534923743,1,821.922152810992,1.95519648066793e-10,-22.3553602399327
"United Kingdom",2020,2824026234231.55,67081234,"2.C",0.0121621731837672,28.6691847252584,18.0214148906952,-4.40942470264155,1,821.922152810992,1.81305149868996e-10,-22.4308395933368
"United Kingdom",2020,2824026234231.55,67081234,"2.E",0.00176891264,28.6691847252584,18.0214148906952,-6.33739024885659,1,821.922152810992,2.63697092990269e-11,-24.3588051395518
"United Kingdom",2020,2824026234231.55,67081234,"2.F",6.96058238829232,28.6691847252584,18.0214148906952,1.94026314732443,1,821.922152810992,1.03763481576566e-07,-16.0811517433708
"United Kingdom",2020,2824026234231.55,67081234,"2.G",0.11461374343696,28.6691847252584,18.0214148906952,-2.16618755661308,1,821.922152810992,1.70858132152071e-09,-20.1876024473083
"United Kingdom",2021,3038580807626.92,67026300,"2.B",0.0112886373514212,28.7424116827467,18.0205956376461,-4.48395860328451,1,826.126229340496,1.68421013116063e-10,-22.5045542409306
"United Kingdom",2021,3038580807626.92,67026300,"2.C",0.0131801268516511,28.7424116827467,18.0205956376461,-4.32904512539786,1,826.126229340496,1.96641122240838e-10,-22.3496407630439
"United Kingdom",2021,3038580807626.92,67026300,"2.E",0.00191554678666666,28.7424116827467,18.0205956376461,-6.25775216881951,1,826.126229340496,2.85790322107391e-11,-24.2783478064656
"United Kingdom",2021,3038580807626.92,67026300,"2.F",6.90204726347038,28.7424116827467,18.0205956376461,1.93181807244581,1,826.126229340496,1.02975209186101e-07,-16.0887775652002
"United Kingdom",2021,3038580807626.92,67026300,"2.G",0.114970999217316,28.7424116827467,18.0205956376461,-2.16307536314078,1,826.126229340496,1.71531173908326e-09,-20.1836710007868
"United Kingdom",2022,3163211887705.84,66971411,"2.B",0.00971609143295166,28.7826090474822,18.0197763847997,-4.63397185733156,1,828.438583580206,1.4507819512645e-10,-22.6537482421313
"United Kingdom",2022,3163211887705.84,66971411,"2.C",0.0143469357827388,28.7826090474822,18.0197763847997,-4.24421889388212,1,828.438583580206,2.14224779924956e-10,-22.2639952786818
"United Kingdom",2022,3163211887705.84,66971411,"2.E",0.00207433618197733,28.7826090474822,18.0197763847997,-6.17811408878242,1,828.438583580206,3.09734579427829e-11,-24.1978904735821
"United Kingdom",2022,3163211887705.84,66971411,"2.F",6.86980056406244,28.7826090474822,18.0197763847997,1.92713507583652,1,828.438583580206,1.02578107008413e-07,-16.0926413089632
"United Kingdom",2022,3163211887705.84,66971411,"2.G",0.115335241337048,28.7826090474822,18.0197763847997,-2.15991224934455,1,828.438583580206,1.7221563591821e-09,-20.1796886341443
"Greece",1969,86877097667.2429,8772764,NA,NA,25.1877602863499,15.9871624800306,NA,1,634.423268242623,NA,NA
"Greece",1970,94318336116.7917,8792806,NA,NA,25.2699414521886,15.9894444451131,NA,1,638.569940997041,NA,NA
"Greece",1971,101714003987.189,8831036,NA,NA,25.3454308295104,15.9937828929912,NA,1,642.390863933495,NA,NA
"Greece",1972,112048301071.386,8888628,NA,NA,25.4421958748418,16.0002832648712,NA,1,647.305330933816,NA,NA
"Greece",1973,121115674233.114,8929086,NA,NA,25.5200119112778,16.0048245959907,NA,1,651.271007951759,NA,NA
"Greece",1974,113317955505.08,8962022,NA,NA,25.4534634699624,16.0085064291344,NA,1,647.878802616708,NA,NA
"Greece",1975,120532692889.377,9046541,NA,NA,25.5151868633644,16.0178930326705,NA,1,651.024760672405,NA,NA
"Greece",1976,128791469699.11,9188150,NA,NA,25.5814604193792,16.0334251683,NA,1,654.411117188267,NA,NA
"Greece",1977,132579229099.338,9308479,NA,NA,25.6104462591353,16.046436263189,NA,1,655.894957592055,NA,NA
"Greece",1978,142187064851.808,9429959,NA,NA,25.6804093857041,16.0594023067741,NA,1,659.48342621736,NA,NA
"Greece",1979,146853758173.731,9548258,NA,NA,25.7127030861855,16.0718692874415,NA,1,661.143099998332,NA,NA
"Greece",1980,147848150225.85,9642505,NA,NA,25.7194515720124,16.0816914876021,NA,1,661.490189165092,NA,NA
"Greece",1981,145551002532.458,9729350,NA,NA,25.7037923950048,16.0906576482308,NA,1,660.684943485506,NA,NA
"Greece",1982,143902422818.307,9789513,NA,NA,25.6924012875174,16.096822268632,NA,1,660.099483918824,NA,NA
"Greece",1983,142350258664.839,9846627,NA,NA,25.6815564677734,16.1026395179553,NA,1,659.542342607434,NA,NA
"Greece",1984,145212324832.108,9895801,NA,NA,25.7014628174987,16.1076210837173,NA,1,660.565190959267,NA,NA
"Greece",1985,148856511045.263,9934300,NA,NA,25.7262486657778,16.1115039735089,NA,1,661.839870413433,NA,NA
"Greece",1986,149627081061.957,9967213,NA,NA,25.7314119092455,16.114811564244,NA,1,662.105558843261,NA,NA
"Greece",1987,146247209666.684,10000595,NA,NA,25.7085642436742,16.1181551491883,NA,1,660.930275471124,NA,NA
"Greece",1988,152518087763.465,10036983,NA,NA,25.7505490342455,16.1217871290613,NA,1,663.090775565081,NA,NA
"Greece",1989,158313775912.859,10089498,NA,NA,25.7878448241333,16.1270056388622,NA,1,665.012940673578,NA,NA
"Greece",1990,158313775912.859,10196792,"2.B",0.07992,25.7878448241333,16.137583718982,-2.52672914464184,1,665.012940673578,7.83775916974672e-09,-18.6643128636238
"Greece",1990,158313775912.859,10196792,"2.C",0.16500496,25.7878448241333,16.137583718982,-1.80177974492731,1,665.012940673578,1.61820462749461e-08,-17.9393634639093
"Greece",1990,158313775912.859,10196792,"2.F",1e-06,25.7878448241333,16.137583718982,-13.8155105579643,1,665.012940673578,9.80700596815155e-14,-29.9530942769463
"Greece",1990,158313775912.859,10196792,"2.G",0.0176725946,25.7878448241333,16.137583718982,-4.03574016698399,1,665.012940673578,1.73315240714923e-09,-20.173323885966
"Greece",1991,163221502034.167,10319927,"2.B",0.0946,25.8183740234581,16.1495872443493,-2.3580978029243,1,666.588437215178,9.1667315088566e-09,-18.5076850472736
"Greece",1991,163221502034.167,10319927,"2.C",0.13307209,25.8183740234581,16.1495872443493,-2.01686426753044,1,666.588437215178,1.28946735766639e-08,-18.1664515118797
"Greece",1991,163221502034.167,10319927,"2.F",1e-06,25.8183740234581,16.1495872443493,-13.8155105579643,1,666.588437215178,9.68999102416131e-14,-29.9650978023135
"Greece",1991,163221502034.167,10319927,"2.G",0.026895095,25.8183740234581,16.1495872443493,-3.6158113510081,1,666.588437215178,2.60613229143966e-09,-19.7653985953574
"Greece",1992,164364052890.136,10399061,"2.B",0.07764,25.8253496392737,16.1572260715738,-2.55567252068133,1,666.948683990732,7.46605871433969e-09,-18.7128985922551
"Greece",1992,164364052890.136,10399061,"2.C",0.13304743,25.8253496392737,16.1572260715738,-2.01704959779159,1,666.948683990732,1.27941772819681e-08,-18.1742756693654
"Greece",1992,164364052890.136,10399061,"2.F",1e-06,25.8253496392737,16.1572260715738,-13.8155105579643,1,666.948683990732,9.61625285206039e-14,-29.9727366295381
"Greece",1992,164364052890.136,10399061,"2.G",0.04053216,25.8253496392737,16.1572260715738,-3.20565954590558,1,666.948683990732,3.89767499200168e-09,-19.3628856174794
"Greece",1993,161734227742.107,10460415,"2.B",0.13732,25.8092202554778,16.1631086907662,-1.98544131039265,1,666.115850195767,1.31275862382133e-08,-18.1485500011589
"Greece",1993,161734227742.107,10460415,"2.C",0.1294753,25.8092202554778,16.1631086907662,-2.04426514962524,1,666.115850195767,1.23776446727974e-08,-18.2073738403915
"Greece",1993,161734227742.107,10460415,"2.F",7.2135e-05,25.8092202554778,16.1631086907662,-9.53697119456654,1,666.115850195767,6.89599791212873e-12,-25.7000798853328
"Greece",1993,161734227742.107,10460415,"2.G",0.060822115,25.8092202554778,16.1631086907662,-2.7998018225924,1,666.115850195767,5.81450305747908e-09,-18.9629105133586
"Greece",1994,164968912718.564,10512922,"2.B",0.18324,25.8290228853297,16.1681157251449,-1.6969585099636,1,667.138423210887,1.74299780784067e-08,-17.8650742351085
"Greece",1994,164968912718.564,10512922,"2.C",0.12727033,25.8290228853297,16.1681157251449,-2.06144187206884,1,667.138423210887,1.2106085253938e-08,-18.2295575972138
"Greece",1994,164968912718.564,10512922,"2.F",0.000112212,25.8290228853297,16.1681157251449,-9.09512061872296,1,667.138423210887,1.06737213497827e-11,-25.2632363438679
"Greece",1994,164968912718.564,10512922,"2.G",0.08885657,25.8290228853297,16.1681157251449,-2.42073178226439,1,667.138423210887,8.45212872310857e-09,-18.5888475074093
"Greece",1995,168432797539.427,10562153,"2.B",0.27804,25.8498026795267,16.1727876980369,-1.27999029074985,1,668.212298570468,2.63241784132459e-08,-17.4527779887868
"Greece",1995,168432797539.427,10562153,"2.C",0.125947923,25.8498026795267,16.1727876980369,-2.07188676699039,1,668.212298570468,1.19244554590338e-08,-18.2446744650273
"Greece",1995,168432797539.427,10562153,"2.F",0.0229033174,25.8498026795267,16.1727876980369,-3.77647351428499,1,668.212298570468,2.16843264815422e-09,-19.9492612123219
"Greece",1995,168432797539.427,10562153,"2.G",0.1171647,25.8498026795267,16.1727876980369,-2.14417464174666,1,668.212298570468,1.10928804004259e-08,-18.3169623397836
"Greece",1996,173253561149.881,10608800,"2.B",0.3202,25.8780220297828,16.1771944033455,-1.13880947841952,1,669.672024173926,3.0182490008295e-08,-17.316003881765
"Greece",1996,173253561149.881,10608800,"2.C",0.12321409,25.8780220297828,16.1771944033455,-2.09383186753899,1,669.672024173926,1.16143286705377e-08,-18.2710262708845
"Greece",1996,173253561149.881,10608800,"2.F",0.0441270226,25.8780220297828,16.1771944033455,-3.12068292681886,1,669.672024173926,4.15947351255561e-09,-19.2978773301644
"Greece",1996,173253561149.881,10608800,"2.G",0.1324775,25.8780220297828,16.1771944033455,-2.02134245929619,1,669.672024173926,1.24875103687505e-08,-18.1985368626417
"Greece",1997,181022595641.154,10661259,"2.B",0.33848,25.9218876982171,16.1821270747938,-1.08329027257033,1,671.944261838978,3.17485955457981e-08,-17.2654173473641
"Greece",1997,181022595641.154,10661259,"2.C",0.11563177,25.9218876982171,16.1821270747938,-2.15734453351226,1,671.944261838978,1.08459770089067e-08,-18.339471608306
"Greece",1997,181022595641.154,10661259,"2.F",0.0818137336,25.9218876982171,16.1821270747938,-2.50331015704525,1,671.944261838978,7.67392796666885e-09,-18.685437231839
"Greece",1997,181022595641.154,10661259,"2.G",0.1395644,25.9218876982171,16.1821270747938,-1.96922913550219,1,671.944261838978,1.30907991260694e-08,-18.151356210296
"Greece",1998,188073253821.134,10720509,"2.B",0.37264,25.9600973718681,16.187669193823,-0.987142472846106,1,673.926655556871,3.47595436000287e-08,-17.1748116666691
"Greece",1998,188073253821.134,10720509,"2.C",0.128951282,25.9600973718681,16.187669193823,-2.04832060486628,1,673.926655556871,1.2028466372259e-08,-18.2359897986893
"Greece",1998,188073253821.134,10720509,"2.F",0.1297072422,25.9600973718681,16.187669193823,-2.04247535113073,1,673.926655556871,1.20989816994697e-08,-18.2301445449537
"Greece",1998,188073253821.134,10720509,"2.G",0.1563316,25.9600973718681,16.187669193823,-1.85577588668548,1,673.926655556871,1.4582479246088e-08,-18.0434450805085
"Greece",1999,193851986394.534,10761698,"2.B",0.42932,25.9903607480809,16.1915039069392,-0.845552717368813,1,675.498851815386,3.98933328179252e-08,-17.037056624308
"Greece",1999,193851986394.534,10761698,"2.C",0.128448905,25.9903607480809,16.1915039069392,-2.05222408018037,1,675.498851815386,1.19357470354585e-08,-18.2437279871196
"Greece",1999,193851986394.534,10761698,"2.F",0.1876992901,25.9903607480809,16.1915039069392,-1.67291411749592,1,675.498851815386,1.74414195696627e-08,-17.8644180244351
"Greece",1999,193851986394.534,10761698,"2.G",0.1712053,25.9903607480809,16.1915039069392,-1.76489185780976,1,675.498851815386,1.59087627249901e-08,-17.956395764749
"Greece",2000,201450539792.111,10805808,"2.B",0.31924,26.0288097281141,16.1955943253216,-1.14181210797433,1,677.498935862368,2.9543371490591e-08,-17.3374064332959
"Greece",2000,201450539792.111,10805808,"2.C",0.122856554,26.0288097281141,16.1955943253216,-2.09673783182464,1,677.498935862368,1.13694925913916e-08,-18.2923321571462
"Greece",2000,201450539792.111,10805808,"2.F",0.27194474771,26.0288097281141,16.1955943253216,-1.30215636673964,1,677.498935862368,2.51665352290176e-08,-17.4977506920612
"Greece",2000,201450539792.111,10805808,"2.G",0.1838518,26.0288097281141,16.1955943253216,-1.69362528069263,1,677.498935862368,1.70141649749838e-08,-17.8892196060142
"Greece",2001,209773694977.81,10862132,"2.B",0.27192,26.0692951436264,16.2007931699612,-1.30224737359428,1,679.608149285503,2.50337594866275e-08,-17.5030405435555
"Greece",2001,209773694977.81,10862132,"2.C",0.093463614,26.0692951436264,16.2007931699612,-2.3701830735082,1,679.608149285503,8.60453675208513e-09,-18.5709762434694
"Greece",2001,209773694977.81,10862132,"2.F",0.40763040743,26.0692951436264,16.2007931699612,-0.897394379263004,1,679.608149285503,3.75276609997006e-08,-17.0981875492242
"Greece",2001,209773694977.81,10862132,"2.G",0.1989049,26.0692951436264,16.2007931699612,-1.61492845793044,1,679.608149285503,1.83117734161213e-08,-17.8157216278916
"Greece",2002,218002847793.364,10902022,"2.B",0.27304,26.1077739629225,16.2044588345827,-1.29813697438369,1,681.615861299053,2.5044895341433e-08,-17.5025958089664
"Greece",2002,218002847793.364,10902022,"2.C",0.119687272,26.1077739629225,16.2044588345827,-2.12287300456982,1,681.615861299053,1.09784471174246e-08,-18.3273318391525
"Greece",2002,218002847793.364,10902022,"2.F",0.9190773565,26.1077739629225,16.2044588345827,-0.084384985522582,1,681.615861299053,8.43033848675044e-08,-16.2888438201053
"Greece",2002,218002847793.364,10902022,"2.G",0.2010053,26.1077739629225,16.2044588345827,-1.60442400311149,1,681.615861299053,1.84374329826155e-08,-17.8088828376942
"Greece",2003,230635091420.234,10928070,"2.B",0.22744,26.1641026076196,16.2068452663359,-1.48086881163939,1,684.560265262047,2.08124581925262e-08,-17.6877140779753
"Greece",2003,230635091420.234,10928070,"2.C",0.085338325,26.1641026076196,16.2068452663359,-2.46113162878776,1,684.560265262047,7.80909392051845e-09,-18.6679768951236
"Greece",2003,230635091420.234,10928070,"2.F",1.3048848386,26.1641026076196,16.2068452663359,0.2661147905972,1,684.560265262047,1.19406705722053e-07,-15.9407304757387
"Greece",2003,230635091420.234,10928070,"2.G",0.1934137,26.1641026076196,16.2068452663359,-1.64292386082962,1,684.560265262047,1.7698797683397e-08,-17.8497691271655
"Greece",2004,242307515416.657,10955141,"2.B",0.218,26.2134734812778,16.2093194017641,-1.52326021619305,1,687.146191953654,1.9899333107625e-08,-17.7325796179572
"Greece",2004,242307515416.657,10955141,"2.C",0.11603694,26.2134734812778,16.2093194017641,-2.1538466902938,1,687.146191953654,1.05920078983922e-08,-18.3631660920579
"Greece",2004,242307515416.657,10955141,"2.F",1.524574211,26.2134734812778,16.2093194017641,0.421715165172511,1,687.146191953654,1.39165183816438e-07,-15.7876042365916
"Greece",2004,242307515416.657,10955141,"2.G",0.193619,26.2134734812778,16.2093194017641,-1.64186296845926,1,687.146191953654,1.76738026466296e-08,-17.8511823702234
"Greece",2005,243759281967.678,10987314,"2.B",0.1844,26.2194470259667,16.2122518925046,-1.69064796785964,1,687.459402347476,1.67829917302809e-08,-17.9028998603643
"Greece",2005,243759281967.678,10987314,"2.C",0.08846853,26.2194470259667,16.2122518925046,-2.42510838342685,1,687.459402347476,8.05187964956676e-09,-18.6373602759315
"Greece",2005,243759281967.678,10987314,"2.F",1.9882887826,26.2194470259667,16.2122518925046,0.687274360562016,1,687.459402347476,1.80962224489079e-07,-15.5249775319426
"Greece",2005,243759281967.678,10987314,"2.G",0.195026,26.2194470259667,16.2122518925046,-1.63462239597316,1,687.459402347476,1.77501070780356e-08,-17.8468742884778
"Greece",2006,257537613577.613,11020362,"2.B",1e-06,26.2744316185288,16.2152552105143,-13.8155105579643,1,690.345756876745,9.07411208452136e-14,-30.0307657684786
"Greece",2006,257537613577.613,11020362,"2.C",0.081474299,26.2744316185288,16.2152552105143,-2.50746765816174,1,690.345756876745,7.39306921133807e-09,-18.722722868676
"Greece",2006,257537613577.613,11020362,"2.F",2.3989072029,26.2744316185288,16.2152552105143,0.87501330153375,1,690.345756876745,2.17679528394802e-07,-15.3402419089806
"Greece",2006,257537613577.613,11020362,"2.G",0.070826,26.2744316185288,16.2152552105143,-2.64752911405708,1,690.345756876745,6.4268306249831e-09,-18.8627843245714
"Greece",2007,265968743229.289,11048473,"2.B",1e-06,26.3066446321669,16.2178027863337,-13.8155105579643,1,692.039551803113,9.05102451714368e-14,-30.0333133442979
"Greece",2007,265968743229.289,11048473,"2.C",0.105334581,26.3066446321669,16.2178027863337,-2.25061350919678,1,692.039551803113,9.53385875134057e-09,-18.4684162955304
"Greece",2007,265968743229.289,11048473,"2.F",2.68375034,26.3066446321669,16.2178027863337,0.987215196899248,1,692.039551803113,2.42906901252327e-07,-15.2305875894344
"Greece",2007,265968743229.289,11048473,"2.G",0.0271597,26.3066446321669,16.2178027863337,-3.60602102200802,1,692.039551803113,2.45823110578267e-09,-19.8238238083417
"Greece",2008,265077289564.136,11077841,"2.B",1e-06,26.3032872791411,16.2204573647009,-13.8155105579643,1,691.862921689025,9.02702972537699e-14,-30.0359679226652
"Greece",2008,265077289564.136,11077841,"2.C",0.055980101,26.3032872791411,16.2204573647009,-2.88275899068067,1,691.862921689025,5.05334035756606e-09,-19.1032163553816
"Greece",2008,265077289564.136,11077841,"2.F",3.005452759,26.3032872791411,16.2204573647009,1.10042822519022,1,691.862921689025,2.71303113937093e-07,-15.1200291395107
